tag,sentence,,,,,
O,",",,,,,
O,following,,,,,
O,a,,,,,
O,movement,,,,,
O,in,,,,,
O,interest,,,,,
O,rates,,,,,
O,",",,,,,
O,with,,,,,
O,all,,,,,
O,other,,,,,
O,variables,,,,,
O,held,,,,,
O,constant.,,,,,
O,A,,,,,
O,1%,,,,,
O,interest,,,,,
O,rate,,,,,
O,change,,,,,
O,sensitivity,,,,,
O,is,,,,,
O,based,,,,,
O,on,,,,,
O,reasonably,,,,,
O,possible,,,,,
O,changes,,,,,
O,over,,,,,
O,a,,,,,
O,financial,,,,,
O,year.,,,,,
O,The,,,,,
O,post,,,,,
O,tax,,,,,
O,gain,,,,,
O,or,,,,,
O,loss,,,,,
O,and,,,,,
O,effect,,,,,
O,on,,,,,
O,equity,,,,,
O,assuming,,,,,
O,a,,,,,
O,1%,,,,,
O,interest,,,,,
O,rate,,,,,
O,change,,,,,
O,is,,,,,
O,$246,,,,,
O,",",,,,,
O,833,,,,,
O,(,,,,,
O,2015,,,,,
O,:,,,,,
O,$17,,,,,
O,",",,,,,
O,969,,,,,
O,),,,,,
O,As,,,,,
O,at,,,,,
O,the,,,,,
O,reporting,,,,,
O,date,,,,,
O,",",,,,,
O,the,,,,,
O,consolidated,,,,,
O,entity,,,,,
O,had,,,,,
O,the,,,,,
O,following,,,,,
O,variable,,,,,
O,rate,,,,,
O,items,,,,,
O,outstanding,,,,,
O,:,,,,,
O,30,,,,,
O,June,,,,,
O,2016,,,,,
O,30,,,,,
O,June,,,,,
O,2015,,,,,
O,Weighted,,,,,
O,average,,,,,
O,Weighted,,,,,
O,average,,,,,
O,Consolidated,,,,,
O,interest,,,,,
O,rate,,,,,
O,%,,,,,
O,Balance,,,,,
O,$,,,,,
O,interest,,,,,
O,rate,,,,,
O,%,,,,,
O,Balance,,,,,
O,$,,,,,
O,Cash,,,,,
O,and,,,,,
O,cash,,,,,
O,equivalents,,,,,
O,2.75%,,,,,
O,24,,,,,
O,",",,,,,
O,687,,,,,
O,",",,,,,
O,040,,,,,
O,2.97%,,,,,
O,926,,,,,
O,",",,,,,
O,595,,,,,
O,Term,,,,,
O,Deposits,,,,,
O,-,,,,,
O,non-current,,,,,
O,-,,,,,
O,-,,,,,
O,3.09%,,,,,
O,870,,,,,
O,",",,,,,
O,289,,,,,
O,Net,,,,,
O,exposure,,,,,
O,to,,,,,
O,cash,,,,,
O,flow,,,,,
O,interest,,,,,
O,rate,,,,,
O,risk,,,,,
O,24,,,,,
O,",",,,,,
O,687,,,,,
O,",",,,,,
O,040,,,,,
O,1,,,,,
O,",",,,,,
O,796,,,,,
O,",",,,,,
O,884,,,,,
O,Price,,,,,
O,risk,,,,,
O,The,,,,,
O,Group,,,,,
O,is,,,,,
O,exposed,,,,,
O,to,,,,,
O,equity,,,,,
O,securities,,,,,
O,price,,,,,
O,risk.,,,,,
O,This,,,,,
O,arises,,,,,
O,from,,,,,
O,investments,,,,,
O,at,,,,,
O,fair,,,,,
O,value,,,,,
O,through,,,,,
O,other,,,,,
O,comprehensive,,,,,
O,income.,,,,,
O,The,,,,,
O,listed,,,,,
O,investments,,,,,
O,are,,,,,
O,traded,,,,,
O,on,,,,,
O,the,,,,,
O,ASX.,,,,,
O,The,,,,,
O,following,,,,,
O,table,,,,,
O,sets,,,,,
O,out,,,,,
O,the,,,,,
O,carrying,,,,,
O,amount,,,,,
O,of,,,,,
O,the,,,,,
O,consolidated,,,,,
O,entity,,,,,
O,’,,,,,
O,s,,,,,
O,equity,,,,,
O,securities,,,,,
O,price,,,,,
O,risk.,,,,,
O,Also,,,,,
O,included,,,,,
O,is,,,,,
O,the,,,,,
O,effect,,,,,
O,on,,,,,
O,profit,,,,,
O,and,,,,,
O,equity,,,,,
O,after,,,,,
O,tax,,,,,
O,if,,,,,
O,these,,,,,
O,prices,,,,,
O,at,,,,,
O,that,,,,,
O,date,,,,,
O,had,,,,,
O,been,,,,,
O,25%,,,,,
O,higher,,,,,
O,or,,,,,
O,lower,,,,,
O,with,,,,,
O,all,,,,,
O,other,,,,,
O,variables,,,,,
O,held,,,,,
O,constant,,,,,
O,as,,,,,
O,a,,,,,
O,sensitivity,,,,,
O,analysis.,,,,,
O,Given,,,,,
O,the,,,,,
O,current,,,,,
O,volatility,,,,,
O,in,,,,,
O,both,,,,,
O,Australian,,,,,
O,and,,,,,
O,international,,,,,
O,stock,,,,,
O,markets,,,,,
O,a,,,,,
O,sensitivity,,,,,
O,of,,,,,
O,25%,,,,,
O,has,,,,,
O,been,,,,,
O,selected,,,,,
O,and,,,,,
O,is,,,,,
O,considered,,,,,
O,reasonable.,,,,,
O,Impact,,,,,
O,of,,,,,
O,basis,,,,,
O,points,,,,,
O,increase,,,,,
O,Impact,,,,,
O,of,,,,,
O,basis,,,,,
O,points,,,,,
O,decrease,,,,,
O,Basis,,,,,
O,points,,,,,
O,Effect,,,,,
O,on,,,,,
O,Basis,,,,,
O,points,,,,,
O,Effect,,,,,
O,on,,,,,
O,change,,,,,
O,-%,,,,,
O,equity,,,,,
O,change,,,,,
O,-%,,,,,
O,equity,,,,,
O,Consolidated,,,,,
O,-,,,,,
O,2016,,,,,
O,Financial,,,,,
O,assets,,,,,
O,-,,,,,
O,AYC,,,,,
O,25,,,,,
O,46,,,,,
O,",",,,,,
O,200,,,,,
O,(,,,,,
O,25,,,,,
O,),,,,,
O,(,,,,,
O,46,,,,,
O,",",,,,,
O,200,,,,,
O,),,,,,
O,Financial,,,,,
O,assets,,,,,
O,-,,,,,
O,INL,,,,,
O,25,,,,,
O,954,,,,,
O,(,,,,,
O,25,,,,,
O,),,,,,
O,(,,,,,
O,954,,,,,
O,),,,,,
O,47,,,,,
O,",",,,,,
O,154,,,,,
O,(,,,,,
O,47,,,,,
O,",",,,,,
O,154,,,,,
O,),,,,,
O,36,,,,,
O,ALLIANCE,,,,,
O,RESOURCES,,,,,
O,LIMITEDNotes,,,,,
O,to,,,,,
O,the,,,,,
O,financial,,,,,
O,statements,,,,,
O,30,,,,,
O,June,,,,,
O,2016,,,,,
O,Impact,,,,,
O,of,,,,,
O,basis,,,,,
O,points,,,,,
O,increase,,,,,
O,Impact,,,,,
O,of,,,,,
O,basis,,,,,
O,points,,,,,
O,decrease,,,,,
O,Basis,,,,,
O,points,,,,,
O,Effect,,,,,
O,on,,,,,
O,Basis,,,,,
O,points,,,,,
O,Effect,,,,,
O,on,,,,,
O,change,,,,,
O,-%,,,,,
O,equity,,,,,
O,change,,,,,
O,-%,,,,,
O,equity,,,,,
O,Consolidated,,,,,
O,-,,,,,
O,2015,,,,,
O,Financial,,,,,
O,assets,,,,,
O,-,,,,,
O,ORS,,,,,
O,25,,,,,
O,66,,,,,
O,",",,,,,
O,000,,,,,
O,(,,,,,
O,25,,,,,
O,),,,,,
O,(,,,,,
O,66,,,,,
O,",",,,,,
O,000,,,,,
O,),,,,,
O,Financial,,,,,
O,assets,,,,,
O,-,,,,,
O,INL,,,,,
O,25,,,,,
O,1,,,,,
O,",",,,,,
O,670,,,,,
O,(,,,,,
O,25,,,,,
O,),,,,,
O,(,,,,,
O,1,,,,,
O,",",,,,,
O,670,,,,,
O,),,,,,
O,67,,,,,
O,",",,,,,
O,670,,,,,
O,(,,,,,
O,67,,,,,
O,",",,,,,
O,670,,,,,
O,),,,,,
O,Credit,,,,,
O,risk,,,,,
O,Credit,,,,,
O,risk,,,,,
O,refers,,,,,
O,to,,,,,
O,the,,,,,
O,risk,,,,,
O,that,,,,,
O,a,,,,,
O,counterparty,,,,,
O,will,,,,,
O,default,,,,,
O,on,,,,,
O,its,,,,,
O,contractual,,,,,
O,obligations,,,,,
O,resulting,,,,,
O,in,,,,,
O,financial,,,,,
O,loss,,,,,
O,to,,,,,
O,the,,,,,
O,consolidated,,,,,
O,entity.,,,,,
O,The,,,,,
O,consolidated,,,,,
O,entity,,,,,
O,has,,,,,
O,a,,,,,
O,strict,,,,,
O,code,,,,,
O,of,,,,,
O,credit,,,,,
O,",",,,,,
O,including,,,,,
O,obtaining,,,,,
O,agency,,,,,
O,credit,,,,,
O,information,,,,,
O,",",,,,,
O,confirming,,,,,
O,references,,,,,
O,and,,,,,
O,setting,,,,,
O,appropriate,,,,,
O,credit,,,,,
O,limits.,,,,,
O,The,,,,,
O,consolidated,,,,,
O,entity,,,,,
O,obtains,,,,,
O,guarantees,,,,,
O,where,,,,,
O,appropriate,,,,,
O,to,,,,,
O,mitigate,,,,,
O,credit,,,,,
O,risk.,,,,,
O,The,,,,,
O,maximum,,,,,
O,exposure,,,,,
O,to,,,,,
O,credit,,,,,
O,risk,,,,,
O,at,,,,,
O,the,,,,,
O,reporting,,,,,
O,date,,,,,
O,to,,,,,
O,recognised,,,,,
O,financial,,,,,
O,assets,,,,,
O,is,,,,,
O,the,,,,,
O,carrying,,,,,
O,amount,,,,,
O,",",,,,,
O,net,,,,,
O,of,,,,,
O,any,,,,,
O,provisions,,,,,
O,for,,,,,
O,impairment,,,,,
O,of,,,,,
O,those,,,,,
O,assets,,,,,
O,",",,,,,
O,as,,,,,
O,disclosed,,,,,
O,in,,,,,
O,the,,,,,
O,statement,,,,,
O,of,,,,,
O,financial,,,,,
O,position,,,,,
O,and,,,,,
O,notes,,,,,
O,to,,,,,
O,the,,,,,
O,financial,,,,,
O,statements.,,,,,
O,The,,,,,
O,consolidated,,,,,
O,entity,,,,,
O,does,,,,,
O,not,,,,,
O,hold,,,,,
O,any,,,,,
O,collateral.,,,,,
O,Liquidity,,,,,
O,risk,,,,,
O,Vigilant,,,,,
O,liquidity,,,,,
O,risk,,,,,
O,management,,,,,
O,requires,,,,,
O,the,,,,,
O,consolidated,,,,,
O,entity,,,,,
O,to,,,,,
O,maintain,,,,,
O,sufficient,,,,,
O,liquid,,,,,
O,assets,,,,,
O,(,,,,,
O,mainly,,,,,
O,cash,,,,,
O,and,,,,,
O,cash,,,,,
O,equivalents,,,,,
O,),,,,,
O,and,,,,,
O,available,,,,,
O,borrowing,,,,,
O,facilities,,,,,
O,to,,,,,
O,be,,,,,
O,able,,,,,
O,to,,,,,
O,pay,,,,,
O,debts,,,,,
O,as,,,,,
O,and,,,,,
O,when,,,,,
O,they,,,,,
O,become,,,,,
O,due,,,,,
O,and,,,,,
O,payable.,,,,,
O,The,,,,,
O,consolidated,,,,,
O,entity,,,,,
O,manages,,,,,
O,liquidity,,,,,
O,risk,,,,,
O,by,,,,,
O,maintaining,,,,,
O,adequate,,,,,
O,cash,,,,,
O,reserves,,,,,
O,and,,,,,
O,available,,,,,
O,borrowing,,,,,
O,facilities,,,,,
O,by,,,,,
O,continuously,,,,,
O,monitoring,,,,,
O,actual,,,,,
O,and,,,,,
O,forecast,,,,,
O,cash,,,,,
O,flows,,,,,
O,and,,,,,
O,matching,,,,,
O,the,,,,,
O,maturity,,,,,
O,profiles,,,,,
O,of,,,,,
O,financial,,,,,
O,assets,,,,,
O,and,,,,,
O,liabilities.,,,,,
O,Financing,,,,,
O,arrangements,,,,,
O,No,,,,,
O,financing,,,,,
O,facilities,,,,,
O,are,,,,,
O,currently,,,,,
O,in,,,,,
O,place.,,,,,
O,Hedging,,,,,
O,No,,,,,
O,hedging,,,,,
O,is,,,,,
O,currently,,,,,
O,in,,,,,
O,place.,,,,,
O,Remaining,,,,,
O,contractual,,,,,
O,maturities,,,,,
O,The,,,,,
O,following,,,,,
O,tables,,,,,
O,detail,,,,,
O,the,,,,,
O,consolidated,,,,,
O,entity's,,,,,
O,remaining,,,,,
O,contractual,,,,,
O,maturity,,,,,
O,for,,,,,
O,its,,,,,
O,financial,,,,,
O,instrument,,,,,
O,liabilities.,,,,,
O,The,,,,,
O,tables,,,,,
O,have,,,,,
O,been,,,,,
O,drawn,,,,,
O,up,,,,,
O,based,,,,,
O,on,,,,,
O,the,,,,,
O,undiscounted,,,,,
O,cash,,,,,
O,flows,,,,,
O,of,,,,,
O,financial,,,,,
O,liabilities,,,,,
O,based,,,,,
O,on,,,,,
O,the,,,,,
O,earliest,,,,,
O,date,,,,,
O,on,,,,,
O,which,,,,,
O,the,,,,,
O,financial,,,,,
O,liabilities,,,,,
O,are,,,,,
O,required,,,,,
O,to,,,,,
O,be,,,,,
O,paid.,,,,,
O,The,,,,,
O,tables,,,,,
O,include,,,,,
O,both,,,,,
O,interest,,,,,
O,and,,,,,
O,principal,,,,,
O,cash,,,,,
O,flows,,,,,
O,disclosed,,,,,
O,as,,,,,
O,remaining,,,,,
O,contractual,,,,,
O,maturities,,,,,
O,and,,,,,
O,therefore,,,,,
O,these,,,,,
O,totals,,,,,
O,may,,,,,
O,differ,,,,,
O,from,,,,,
O,their,,,,,
O,carrying,,,,,
O,amount,,,,,
O,in,,,,,
O,the,,,,,
O,statement,,,,,
O,of,,,,,
O,financial,,,,,
O,position.,,,,,
O,Remaining,,,,,
O,Weighted,,,,,
O,average,,,,,
O,1,,,,,
O,year,,,,,
O,Between,,,,,
O,1,,,,,
O,Between,,,,,
O,2,,,,,
O,contractual,,,,,
O,interest,,,,,
O,rate,,,,,
O,%,,,,,
O,or,,,,,
O,less,,,,,
O,$,,,,,
O,&,,,,,
O,2,,,,,
O,years,,,,,
O,$,,,,,
O,&,,,,,
O,5,,,,,
O,years,,,,,
O,$,,,,,
O,Over,,,,,
O,5,,,,,
O,years,,,,,
O,$,,,,,
O,maturities,,,,,
O,$,,,,,
O,Consolidated,,,,,
O,-,,,,,
O,2016,,,,,
O,Non-derivatives,,,,,
O,Non-interest,,,,,
O,bearing,,,,,
O,Trade,,,,,
O,payables,,,,,
O,-,,,,,
O,36,,,,,
O,",",,,,,
O,435,,,,,
O,-,,,,,
O,-,,,,,
O,-,,,,,
O,36,,,,,
O,",",,,,,
O,435,,,,,
O,Accrued,,,,,
O,expenses,,,,,
O,-,,,,,
O,59,,,,,
O,",",,,,,
O,474,,,,,
O,-,,,,,
O,-,,,,,
O,-,,,,,
O,59,,,,,
O,",",,,,,
O,474,,,,,
O,PAYG,,,,,
O,Payable,,,,,
O,-,,,,,
O,14,,,,,
O,",",,,,,
O,924,,,,,
O,-,,,,,
O,-,,,,,
O,-,,,,,
O,14,,,,,
O,",",,,,,
O,924,,,,,
O,Total,,,,,
O,non-derivatives,,,,,
O,-,,,,,
O,110,,,,,
O,",",,,,,
O,833,,,,,
O,-,,,,,
O,-,,,,,
O,-,,,,,
O,110,,,,,
O,",",,,,,
O,833,,,,,
O,Consolidated,,,,,
O,-,,,,,
O,2015,,,,,
O,Non-derivatives,,,,,
O,Non-interest,,,,,
O,bearing,,,,,
O,Trade,,,,,
O,payables,,,,,
O,-,,,,,
O,41,,,,,
O,",",,,,,
O,596,,,,,
O,-,,,,,
O,-,,,,,
O,-,,,,,
O,41,,,,,
O,",",,,,,
O,596,,,,,
O,Accrued,,,,,
O,expenses,,,,,
O,-,,,,,
O,2,,,,,
O,",",,,,,
O,047,,,,,
O,",",,,,,
O,552,,,,,
O,-,,,,,
O,-,,,,,
O,-,,,,,
O,2,,,,,
O,",",,,,,
O,047,,,,,
O,",",,,,,
O,552,,,,,
O,PAYG,,,,,
O,Payable,,,,,
O,-,,,,,
O,18,,,,,
O,",",,,,,
O,469,,,,,
O,-,,,,,
O,-,,,,,
O,-,,,,,
O,18,,,,,
O,",",,,,,
O,469,,,,,
O,Total,,,,,
O,non-derivatives,,,,,
O,2,,,,,
O,",",,,,,
O,107,,,,,
O,",",,,,,
O,617,,,,,
O,-,,,,,
O,-,,,,,
O,-,,,,,
O,2,,,,,
O,",",,,,,
O,107,,,,,
O,",",,,,,
O,617,,,,,
O,The,,,,,
O,cash,,,,,
O,flows,,,,,
O,in,,,,,
O,the,,,,,
O,maturity,,,,,
O,analysis,,,,,
O,above,,,,,
O,are,,,,,
O,not,,,,,
O,expected,,,,,
O,to,,,,,
O,occur,,,,,
O,significantly,,,,,
O,earlier,,,,,
O,than,,,,,
O,contractually,,,,,
O,disclosed,,,,,
O,above.,,,,,
O,Fair,,,,,
O,value,,,,,
O,of,,,,,
O,financial,,,,,
O,instruments,,,,,
O,Unless,,,,,
O,otherwise,,,,,
O,stated,,,,,
O,",",,,,,
O,the,,,,,
O,carrying,,,,,
O,amounts,,,,,
O,of,,,,,
O,financial,,,,,
O,instruments,,,,,
O,reflect,,,,,
O,their,,,,,
O,fair,,,,,
O,value.,,,,,
O,The,,,,,
O,carrying,,,,,
O,amounts,,,,,
O,of,,,,,
O,trade,,,,,
O,receivables,,,,,
O,and,,,,,
O,trade,,,,,
O,payables,,,,,
O,are,,,,,
O,assumed,,,,,
O,to,,,,,
O,approximate,,,,,
O,their,,,,,
O,fair,,,,,
O,values,,,,,
O,due,,,,,
O,to,,,,,
O,their,,,,,
O,short-term,,,,,
O,nature.,,,,,
O,The,,,,,
O,fair,,,,,
O,value,,,,,
O,of,,,,,
O,financial,,,,,
O,liabilities,,,,,
O,is,,,,,
O,estimated,,,,,
O,by,,,,,
O,discounting,,,,,
O,the,,,,,
O,remaining,,,,,
O,contractual,,,,,
O,maturities,,,,,
O,at,,,,,
O,the,,,,,
O,current,,,,,
O,market,,,,,
O,interest,,,,,
O,rate,,,,,
O,that,,,,,
O,is,,,,,
O,available,,,,,
O,for,,,,,
O,similar,,,,,
O,financial,,,,,
O,instruments.,,,,,
O,ANNUAL,,,,,
O,REPORT,,,,,
O,2016,,,,,
O,37Notes,,,,,
O,to,,,,,
O,the,,,,,
O,financial,,,,,
O,statements,,,,,
O,30,,,,,
O,June,,,,,
O,2016,,,,,
O,NOTE,,,,,
O,25.,,,,,
O,FAIR,,,,,
O,VALUE,,,,,
O,MEASUREMENT,,,,,
O,Fair,,,,,
O,value,,,,,
O,hierarchy,,,,,
O,The,,,,,
O,following,,,,,
O,tables,,,,,
O,detail,,,,,
O,the,,,,,
O,consolidated,,,,,
O,entity's,,,,,
O,assets,,,,,
O,and,,,,,
O,liabilities,,,,,
O,",",,,,,
O,measured,,,,,
O,or,,,,,
O,disclosed,,,,,
O,at,,,,,
O,fair,,,,,
O,value,,,,,
O,",",,,,,
O,using,,,,,
O,a,,,,,
O,three,,,,,
O,level,,,,,
O,hierarchy,,,,,
O,",",,,,,
O,based,,,,,
O,on,,,,,
O,the,,,,,
O,lowest,,,,,
O,level,,,,,
O,of,,,,,
O,input,,,,,
O,that,,,,,
O,is,,,,,
O,significant,,,,,
O,to,,,,,
O,the,,,,,
O,entire,,,,,
O,fair,,,,,
O,value,,,,,
O,measurement,,,,,
O,",",,,,,
O,being,,,,,
O,:,,,,,
O,Level,,,,,
O,1,,,,,
O,:,,,,,
O,Quoted,,,,,
O,prices,,,,,
O,(,,,,,
O,unadjusted,,,,,
O,),,,,,
O,in,,,,,
O,active,,,,,
O,markets,,,,,
O,for,,,,,
O,identical,,,,,
O,assets,,,,,
O,or,,,,,
O,liabilities,,,,,
O,that,,,,,
O,the,,,,,
O,entity,,,,,
O,can,,,,,
O,access,,,,,
O,at,,,,,
O,the,,,,,
O,measurement,,,,,
O,date,,,,,
O,Level,,,,,
O,2,,,,,
O,:,,,,,
O,Inputs,,,,,
O,other,,,,,
O,than,,,,,
O,quoted,,,,,
O,prices,,,,,
O,included,,,,,
O,within,,,,,
O,Level,,,,,
O,1,,,,,
O,that,,,,,
O,are,,,,,
O,observable,,,,,
O,for,,,,,
O,the,,,,,
O,asset,,,,,
O,or,,,,,
O,liability,,,,,
O,",",,,,,
O,either,,,,,
O,directly,,,,,
O,or,,,,,
O,indirectly,,,,,
O,Level,,,,,
O,3,,,,,
O,:,,,,,
O,Unobservable,,,,,
O,inputs,,,,,
O,for,,,,,
O,the,,,,,
O,asset,,,,,
O,or,,,,,
O,liability,,,,,
O,Level,,,,,
O,1,,,,,
O,$,,,,,
O,Level,,,,,
O,2,,,,,
O,$,,,,,
O,Level,,,,,
O,3,,,,,
O,$,,,,,
O,Total,,,,,
O,$,,,,,
O,Consolidated,,,,,
O,-,,,,,
O,2016,,,,,
O,Assets,,,,,
O,Ordinary,,,,,
O,shares,,,,,
O,188,,,,,
O,",",,,,,
O,617,,,,,
O,-,,,,,
O,-,,,,,
O,188,,,,,
O,",",,,,,
O,617,,,,,
O,Total,,,,,
O,assets,,,,,
O,188,,,,,
O,",",,,,,
O,617,,,,,
O,-,,,,,
O,-,,,,,
O,188,,,,,
O,",",,,,,
O,617,,,,,
O,Consolidated,,,,,
O,-,,,,,
O,2015,,,,,
O,Assets,,,,,
O,Ordinary,,,,,
O,shares,,,,,
O,270,,,,,
O,",",,,,,
O,680,,,,,
O,-,,,,,
O,-,,,,,
O,270,,,,,
O,",",,,,,
O,680,,,,,
O,Total,,,,,
O,assets,,,,,
O,270,,,,,
O,",",,,,,
O,680,,,,,
O,-,,,,,
O,-,,,,,
O,270,,,,,
O,",",,,,,
O,680,,,,,
O,Assets,,,,,
O,and,,,,,
O,liabilities,,,,,
O,held,,,,,
O,for,,,,,
O,sale,,,,,
O,are,,,,,
O,measured,,,,,
O,at,,,,,
O,fair,,,,,
O,value,,,,,
O,on,,,,,
O,a,,,,,
O,non-recurring,,,,,
O,basis.,,,,,
O,There,,,,,
O,were,,,,,
O,no,,,,,
O,transfers,,,,,
O,between,,,,,
O,levels,,,,,
O,during,,,,,
O,the,,,,,
O,financial,,,,,
O,year.,,,,,
O,Accounting,,,,,
O,policy,,,,,
O,for,,,,,
O,fair,,,,,
O,value,,,,,
O,measurement,,,,,
O,When,,,,,
O,an,,,,,
O,asset,,,,,
O,or,,,,,
O,liability,,,,,
O,",",,,,,
O,financial,,,,,
O,or,,,,,
O,non-financial,,,,,
O,",",,,,,
O,is,,,,,
O,measured,,,,,
O,at,,,,,
O,fair,,,,,
O,value,,,,,
O,for,,,,,
O,recognition,,,,,
O,or,,,,,
O,disclosure,,,,,
O,purposes,,,,,
O,",",,,,,
O,the,,,,,
O,fair,,,,,
O,value,,,,,
O,is,,,,,
O,based,,,,,
O,on,,,,,
O,the,,,,,
O,price,,,,,
O,that,,,,,
O,would,,,,,
O,be,,,,,
O,received,,,,,
O,to,,,,,
O,sell,,,,,
O,an,,,,,
O,asset,,,,,
O,or,,,,,
O,paid,,,,,
O,to,,,,,
O,transfer,,,,,
O,a,,,,,
O,liability,,,,,
O,in,,,,,
O,an,,,,,
O,orderly,,,,,
O,transaction,,,,,
O,between,,,,,
O,market,,,,,
O,participants,,,,,
O,at,,,,,
O,the,,,,,
O,measurement,,,,,
O,date,,,,,
O,;,,,,,
O,and,,,,,
O,assumes,,,,,
O,that,,,,,
O,the,,,,,
O,transaction,,,,,
O,will,,,,,
O,take,,,,,
O,place,,,,,
O,either,,,,,
O,:,,,,,
O,in,,,,,
O,the,,,,,
O,principal,,,,,
O,market,,,,,
O,;,,,,,
O,or,,,,,
O,in,,,,,
O,the,,,,,
O,absence,,,,,
O,of,,,,,
O,a,,,,,
O,principal,,,,,
O,market,,,,,
O,",",,,,,
O,in,,,,,
O,the,,,,,
O,most,,,,,
O,advantageous,,,,,
O,market.,,,,,
O,Fair,,,,,
O,value,,,,,
O,is,,,,,
O,measured,,,,,
O,using,,,,,
O,the,,,,,
O,assumptions,,,,,
O,that,,,,,
O,market,,,,,
O,participants,,,,,
O,would,,,,,
O,use,,,,,
O,when,,,,,
O,pricing,,,,,
O,the,,,,,
O,asset,,,,,
O,or,,,,,
O,liability,,,,,
O,",",,,,,
O,assuming,,,,,
O,they,,,,,
O,act,,,,,
O,in,,,,,
O,their,,,,,
O,economic,,,,,
O,best,,,,,
O,interests.,,,,,
O,Valuation,,,,,
O,techniques,,,,,
O,that,,,,,
O,are,,,,,
O,appropriate,,,,,
O,in,,,,,
O,the,,,,,
O,circumstances,,,,,
O,and,,,,,
O,for,,,,,
O,which,,,,,
O,sufficient,,,,,
O,data,,,,,
O,are,,,,,
O,available,,,,,
O,to,,,,,
O,measure,,,,,
O,fair,,,,,
O,value,,,,,
O,",",,,,,
O,are,,,,,
O,used,,,,,
O,",",,,,,
O,maximising,,,,,
O,the,,,,,
O,use,,,,,
O,of,,,,,
O,relevant,,,,,
O,observable,,,,,
O,inputs,,,,,
O,and,,,,,
O,minimising,,,,,
O,the,,,,,
O,use,,,,,
O,of,,,,,
O,unobservable,,,,,
O,inputs.,,,,,
O,Assets,,,,,
O,and,,,,,
O,liabilities,,,,,
O,measured,,,,,
O,at,,,,,
O,fair,,,,,
O,value,,,,,
O,are,,,,,
O,classified,,,,,
O,",",,,,,
O,into,,,,,
O,three,,,,,
O,levels,,,,,
O,",",,,,,
O,using,,,,,
O,a,,,,,
O,fair,,,,,
O,value,,,,,
O,hierarchy,,,,,
O,that,,,,,
O,reflects,,,,,
O,the,,,,,
O,significance,,,,,
O,of,,,,,
O,the,,,,,
O,inputs,,,,,
O,used,,,,,
O,in,,,,,
O,making,,,,,
O,the,,,,,
O,measurements.,,,,,
O,Classifications,,,,,
O,are,,,,,
O,reviewed,,,,,
O,at,,,,,
O,each,,,,,
O,reporting,,,,,
O,date,,,,,
O,and,,,,,
O,transfers,,,,,
O,between,,,,,
O,levels,,,,,
O,are,,,,,
O,determined,,,,,
O,based,,,,,
O,on,,,,,
O,a,,,,,
O,reassessment,,,,,
O,of,,,,,
O,the,,,,,
O,lowest,,,,,
O,level,,,,,
O,of,,,,,
O,input,,,,,
O,that,,,,,
O,is,,,,,
O,significant,,,,,
O,to,,,,,
O,the,,,,,
O,fair,,,,,
O,value,,,,,
O,measurement.,,,,,
O,38,,,,,
O,ALLIANCE,,,,,
O,RESOURCES,,,,,
O,LIMITEDNotes,,,,,
O,to,,,,,
O,the,,,,,
O,financial,,,,,
O,statements,,,,,
O,30,,,,,
O,June,,,,,
O,2016,,,,,
O,NOTE,,,,,
O,26.,,,,,
O,KEY,,,,,
O,MANAGEMENT,,,,,
O,PERSONNEL,,,,,
O,DISCLOSURES,,,,,
O,Directors,,,,,
O,The,,,,,
O,following,,,,,
O,persons,,,,,
O,were,,,,,
O,directors,,,,,
O,of,,,,,
O,Alliance,,,,,
O,Resources,,,,,
O,Limited,,,,,
O,during,,,,,
O,the,,,,,
O,financial,,,,,
O,year,,,,,
O,:,,,,,
O,Chairman,,,,,
O,-,,,,,
O,Non-executive,,,,,
O,and,,,,,
O,Non-Independent,,,,,
O,Mr,,,,,
O,I,,,,,
O,Gandel,,,,,
O,Executive,,,,,
O,Director,,,,,
O,Mr,,,,,
O,S,,,,,
O,Johnston,,,,,
O,Non-executive,,,,,
O,Directors,,,,,
O,Mr,,,,,
O,T,,,,,
O,Lethlean,,,,,
O,Mr,,,,,
O,J,,,,,
O,Dunlop,,,,,
O,(,,,,,
O,former,,,,,
O,Chairman,,,,,
O,),,,,,
O,Other,,,,,
O,key,,,,,
O,management,,,,,
O,personnel,,,,,
O,The,,,,,
O,following,,,,,
O,persons,,,,,
O,also,,,,,
O,had,,,,,
O,the,,,,,
O,authority,,,,,
O,and,,,,,
O,responsibility,,,,,
O,for,,,,,
O,planning,,,,,
O,",",,,,,
O,directing,,,,,
O,and,,,,,
O,controlling,,,,,
O,the,,,,,
O,major,,,,,
O,activities,,,,,
O,of,,,,,
O,the,,,,,
O,consolidated,,,,,
O,entity,,,,,
O,",",,,,,
O,directly,,,,,
O,or,,,,,
O,indirectly,,,,,
O,",",,,,,
O,during,,,,,
O,the,,,,,
O,financial,,,,,
O,year,,,,,
O,:,,,,,
O,Name,,,,,
O,Position,,,,,
O,Mr,,,,,
O,S,,,,,
O,Johnston,,,,,
O,Managing,,,,,
O,Director,,,,,
O,Mr,,,,,
O,R,,,,,
O,Tolliday,,,,,
O,Chief,,,,,
O,Financial,,,,,
O,Officer,,,,,
O,&,,,,,
O,Company,,,,,
O,Secretary,,,,,
O,Mr,,,,,
O,A,,,,,
O,Bowden,,,,,
O,Exploration,,,,,
O,Manager,,,,,
O,Compensation,,,,,
O,The,,,,,
